dateRep,cases,deaths,countriesAndTerritories,popData2019
24/05/2020,0,0,Benin,11801151
23/05/2020,0,0,Benin,11801151
22/05/2020,5,1,Benin,11801151
21/05/2020,0,0,Benin,11801151
20/05/2020,-209,0,Benin,11801151
19/05/2020,0,0,Benin,11801151
18/05/2020,0,0,Benin,11801151
17/05/2020,0,0,Benin,11801151
16/05/2020,0,0,Benin,11801151
15/05/2020,12,0,Benin,11801151
14/05/2020,0,0,Benin,11801151
13/05/2020,8,0,Benin,11801151
12/05/2020,0,0,Benin,11801151
11/05/2020,35,0,Benin,11801151
10/05/2020,42,0,Benin,11801151
09/05/2020,102,0,Benin,11801151
08/05/2020,38,0,Benin,11801151
07/05/2020,6,0,Benin,11801151
06/05/2020,0,0,Benin,11801151
05/05/2020,6,0,Benin,11801151
04/05/2020,0,0,Benin,11801151
03/05/2020,0,0,Benin,11801151
02/05/2020,6,0,Benin,11801151
01/05/2020,15,0,Benin,11801151
30/04/2020,5,1,Benin,11801151
29/04/2020,0,0,Benin,11801151
28/04/2020,0,0,Benin,11801151
27/04/2020,6,0,Benin,11801151
26/04/2020,0,0,Benin,11801151
25/04/2020,0,0,Benin,11801151
24/04/2020,4,0,Benin,11801151
23/04/2020,0,0,Benin,11801151
22/04/2020,0,0,Benin,11801151
21/04/2020,17,0,Benin,11801151
20/04/2020,0,0,Benin,11801151
19/04/2020,0,0,Benin,11801151
18/04/2020,0,0,Benin,11801151
17/04/2020,2,0,Benin,11801151
16/04/2020,0,0,Benin,11801151
15/04/2020,0,0,Benin,11801151
14/04/2020,0,0,Benin,11801151
13/04/2020,0,0,Benin,11801151
12/04/2020,0,0,Benin,11801151
11/04/2020,5,0,Benin,11801151
10/04/2020,4,0,Benin,11801151
09/04/2020,0,0,Benin,11801151
08/04/2020,0,0,Benin,11801151
07/04/2020,4,1,Benin,11801151
06/04/2020,6,0,Benin,11801151
05/04/2020,0,0,Benin,11801151
04/04/2020,3,0,Benin,11801151
03/04/2020,0,0,Benin,11801151
02/04/2020,5,0,Benin,11801151
01/04/2020,2,0,Benin,11801151
31/03/2020,0,0,Benin,11801151
30/03/2020,0,0,Benin,11801151
29/03/2020,0,0,Benin,11801151
28/03/2020,0,0,Benin,11801151
27/03/2020,1,0,Benin,11801151
26/03/2020,0,0,Benin,11801151
25/03/2020,0,0,Benin,11801151
24/03/2020,3,0,Benin,11801151
23/03/2020,0,0,Benin,11801151
22/03/2020,0,0,Benin,11801151
21/03/2020,0,0,Benin,11801151
20/03/2020,1,0,Benin,11801151
19/03/2020,0,0,Benin,11801151
18/03/2020,0,0,Benin,11801151
17/03/2020,1,0,Benin,11801151
19/10/2020,0,0,Bermuda,62508
18/10/2020,0,0,Bermuda,62508
17/10/2020,0,0,Bermuda,62508
16/10/2020,0,0,Bermuda,62508
15/10/2020,0,0,Bermuda,62508
14/10/2020,1,0,Bermuda,62508
13/10/2020,0,0,Bermuda,62508
12/10/2020,0,0,Bermuda,62508
11/10/2020,0,0,Bermuda,62508
10/10/2020,0,0,Bermuda,62508
09/10/2020,2,0,Bermuda,62508
08/10/2020,1,0,Bermuda,62508
07/10/2020,0,0,Bermuda,62508
06/10/2020,0,0,Bermuda,62508
05/10/2020,0,0,Bermuda,62508
04/10/2020,0,0,Bermuda,62508
03/10/2020,0,0,Bermuda,62508
02/10/2020,0,0,Bermuda,62508
01/10/2020,0,0,Bermuda,62508
30/09/2020,0,0,Bermuda,62508
29/09/2020,0,0,Bermuda,62508
28/09/2020,0,0,Bermuda,62508
27/09/2020,0,0,Bermuda,62508
26/09/2020,0,0,Bermuda,62508
25/09/2020,0,0,Bermuda,62508
24/09/2020,1,0,Bermuda,62508
23/09/2020,0,0,Bermuda,62508
22/09/2020,0,0,Bermuda,62508
21/09/2020,0,0,Bermuda,62508
20/09/2020,2,0,Bermuda,62508
19/09/2020,0,0,Bermuda,62508
18/09/2020,0,0,Bermuda,62508
17/09/2020,1,0,Bermuda,62508
16/09/2020,0,0,Bermuda,62508
15/09/2020,0,0,Bermuda,62508
14/09/2020,0,0,Bermuda,62508
13/09/2020,0,0,Bermuda,62508
12/09/2020,0,0,Bermuda,62508
11/09/2020,0,0,Bermuda,62508
10/09/2020,2,0,Bermuda,62508
09/09/2020,0,0,Bermuda,62508
08/09/2020,0,0,Bermuda,62508
07/09/2020,0,0,Bermuda,62508
06/09/2020,1,0,Bermuda,62508
05/09/2020,0,0,Bermuda,62508
04/09/2020,2,0,Bermuda,62508
03/09/2020,0,0,Bermuda,62508
02/09/2020,0,0,Bermuda,62508
01/09/2020,3,0,Bermuda,62508
31/08/2020,0,0,Bermuda,62508
30/08/2020,1,0,Bermuda,62508
29/08/2020,0,0,Bermuda,62508
28/08/2020,0,0,Bermuda,62508
27/08/2020,0,0,Bermuda,62508
26/08/2020,0,0,Bermuda,62508
25/08/2020,1,0,Bermuda,62508
24/08/2020,0,0,Bermuda,62508
23/08/2020,0,0,Bermuda,62508
22/08/2020,1,0,Bermuda,62508
21/08/2020,0,0,Bermuda,62508
20/08/2020,0,0,Bermuda,62508
19/08/2020,0,0,Bermuda,62508
18/08/2020,4,0,Bermuda,62508
17/08/2020,0,0,Bermuda,62508
16/08/2020,3,0,Bermuda,62508
15/08/2020,0,0,Bermuda,62508
14/08/2020,0,0,Bermuda,62508
13/08/2020,0,0,Bermuda,62508
12/08/2020,0,0,Bermuda,62508
11/08/2020,1,0,Bermuda,62508
10/08/2020,1,0,Bermuda,62508
09/08/2020,0,0,Bermuda,62508
08/08/2020,0,0,Bermuda,62508
07/08/2020,0,0,Bermuda,62508
06/08/2020,0,0,Bermuda,62508
05/08/2020,0,0,Bermuda,62508
04/08/2020,1,0,Bermuda,62508
03/08/2020,0,0,Bermuda,62508
02/08/2020,0,0,Bermuda,62508
01/08/2020,0,0,Bermuda,62508
31/07/2020,0,0,Bermuda,62508
30/07/2020,0,0,Bermuda,62508
29/07/2020,2,0,Bermuda,62508
28/07/2020,0,0,Bermuda,62508
27/07/2020,1,0,Bermuda,62508
26/07/2020,0,0,Bermuda,62508
25/07/2020,0,0,Bermuda,62508
24/07/2020,0,0,Bermuda,62508
23/07/2020,0,0,Bermuda,62508
22/07/2020,0,0,Bermuda,62508
21/07/2020,0,0,Bermuda,62508
20/07/2020,0,0,Bermuda,62508
19/07/2020,1,0,Bermuda,62508
18/07/2020,0,0,Bermuda,62508
17/07/2020,2,0,Bermuda,62508
16/07/2020,0,0,Bermuda,62508
15/07/2020,0,0,Bermuda,62508
14/07/2020,0,0,Bermuda,62508
13/07/2020,0,0,Bermuda,62508
12/07/2020,0,0,Bermuda,62508
11/07/2020,1,0,Bermuda,62508
10/07/2020,0,0,Bermuda,62508
09/07/2020,1,0,Bermuda,62508
08/07/2020,2,0,Bermuda,62508
07/07/2020,0,0,Bermuda,62508
06/07/2020,0,0,Bermuda,62508
05/07/2020,0,0,Bermuda,62508
04/07/2020,0,0,Bermuda,62508
03/07/2020,0,0,Bermuda,62508
02/07/2020,0,0,Bermuda,62508
01/07/2020,0,0,Bermuda,62508
30/06/2020,0,0,Bermuda,62508
29/06/2020,0,0,Bermuda,62508
28/06/2020,0,0,Bermuda,62508
27/06/2020,0,0,Bermuda,62508
26/06/2020,0,0,Bermuda,62508
25/06/2020,0,0,Bermuda,62508
24/06/2020,0,0,Bermuda,62508
23/06/2020,0,0,Bermuda,62508
22/06/2020,0,0,Bermuda,62508
21/06/2020,0,0,Bermuda,62508
20/06/2020,2,0,Bermuda,62508
19/06/2020,0,0,Bermuda,62508
18/06/2020,0,0,Bermuda,62508
17/06/2020,0,0,Bermuda,62508
16/06/2020,0,0,Bermuda,62508
15/06/2020,0,0,Bermuda,62508
14/06/2020,2,0,Bermuda,62508
13/06/2020,1,0,Bermuda,62508
12/06/2020,0,0,Bermuda,62508
11/06/2020,0,0,Bermuda,62508
10/06/2020,0,0,Bermuda,62508
09/06/2020,0,0,Bermuda,62508
08/06/2020,0,0,Bermuda,62508
07/06/2020,0,0,Bermuda,62508
06/06/2020,0,0,Bermuda,62508
05/06/2020,0,0,Bermuda,62508
04/06/2020,0,0,Bermuda,62508
03/06/2020,0,0,Bermuda,62508
02/06/2020,1,0,Bermuda,62508
01/06/2020,0,0,Bermuda,62508
31/05/2020,0,0,Bermuda,62508
30/05/2020,0,0,Bermuda,62508
29/05/2020,1,0,Bermuda,62508
28/05/2020,0,0,Bermuda,62508
27/05/2020,6,0,Bermuda,62508
26/05/2020,0,0,Bermuda,62508
25/05/2020,0,0,Bermuda,62508
24/05/2020,5,0,Bermuda,62508
23/05/2020,3,0,Bermuda,62508
22/05/2020,0,0,Bermuda,62508
21/05/2020,0,0,Bermuda,62508
20/05/2020,0,0,Bermuda,62508
19/05/2020,2,0,Bermuda,62508
18/05/2020,0,0,Bermuda,62508
17/05/2020,0,0,Bermuda,62508
16/05/2020,1,0,Bermuda,62508
15/05/2020,1,1,Bermuda,62508
14/05/2020,0,0,Bermuda,62508
13/05/2020,2,0,Bermuda,62508
12/05/2020,1,1,Bermuda,62508
11/05/2020,0,0,Bermuda,62508
10/05/2020,0,0,Bermuda,62508
09/05/2020,0,0,Bermuda,62508
08/05/2020,0,0,Bermuda,62508
07/05/2020,3,0,Bermuda,62508
06/05/2020,0,0,Bermuda,62508
05/05/2020,0,0,Bermuda,62508
04/05/2020,1,0,Bermuda,62508
03/05/2020,0,1,Bermuda,62508
02/05/2020,0,0,Bermuda,62508
01/05/2020,3,0,Bermuda,62508
30/04/2020,1,0,Bermuda,62508
29/04/2020,0,0,Bermuda,62508
28/04/2020,1,1,Bermuda,62508
27/04/2020,10,0,Bermuda,62508
26/04/2020,0,0,Bermuda,62508
25/04/2020,0,0,Bermuda,62508
24/04/2020,0,0,Bermuda,62508
23/04/2020,1,0,Bermuda,62508
22/04/2020,12,0,Bermuda,62508
21/04/2020,0,0,Bermuda,62508
20/04/2020,0,0,Bermuda,62508
19/04/2020,3,0,Bermuda,62508
18/04/2020,0,0,Bermuda,62508
17/04/2020,2,0,Bermuda,62508
16/04/2020,24,0,Bermuda,62508
15/04/2020,0,1,Bermuda,62508
14/04/2020,0,0,Bermuda,62508
13/04/2020,7,0,Bermuda,62508
12/04/2020,2,0,Bermuda,62508
11/04/2020,0,0,Bermuda,62508
10/04/2020,9,1,Bermuda,62508
09/04/2020,0,1,Bermuda,62508
08/04/2020,0,0,Bermuda,62508
07/04/2020,2,2,Bermuda,62508
06/04/2020,0,0,Bermuda,62508
05/04/2020,2,0,Bermuda,62508
04/04/2020,0,0,Bermuda,62508
03/04/2020,3,0,Bermuda,62508
02/04/2020,0,0,Bermuda,62508
01/04/2020,5,0,Bermuda,62508
31/03/2020,5,0,Bermuda,62508
30/03/2020,0,0,Bermuda,62508
29/03/2020,5,0,Bermuda,62508
28/03/2020,2,0,Bermuda,62508
27/03/2020,9,0,Bermuda,62508
26/03/2020,0,0,Bermuda,62508
25/03/2020,0,0,Bermuda,62508
24/03/2020,0,0,Bermuda,62508
23/03/2020,4,0,Bermuda,62508
22/03/2020,0,0,Bermuda,62508
21/03/2020,0,0,Bermuda,62508
20/03/2020,2,0,Bermuda,62508
19/10/2020,2,0,Bhutan,763094
18/10/2020,9,0,Bhutan,763094
17/10/2020,0,0,Bhutan,763094
16/10/2020,0,0,Bhutan,763094
15/10/2020,3,0,Bhutan,763094
14/10/2020,4,0,Bhutan,763094
13/10/2020,0,0,Bhutan,763094
12/10/2020,3,0,Bhutan,763094
11/10/2020,0,0,Bhutan,763094
10/10/2020,2,0,Bhutan,763094
09/10/2020,0,0,Bhutan,763094
08/10/2020,4,0,Bhutan,763094
07/10/2020,1,0,Bhutan,763094
06/10/2020,1,0,Bhutan,763094
05/10/2020,15,0,Bhutan,763094
04/10/2020,0,0,Bhutan,763094
03/10/2020,1,0,Bhutan,763094
02/10/2020,0,0,Bhutan,763094
01/10/2020,1,0,Bhutan,763094
30/09/2020,1,0,Bhutan,763094
29/09/2020,7,0,Bhutan,763094
28/09/2020,2,0,Bhutan,763094
27/09/2020,8,0,Bhutan,763094
26/09/2020,0,0,Bhutan,763094
25/09/2020,2,0,Bhutan,763094
24/09/2020,0,0,Bhutan,763094
23/09/2020,0,0,Bhutan,763094
22/09/2020,0,0,Bhutan,763094
21/09/2020,2,0,Bhutan,763094
20/09/2020,1,0,Bhutan,763094
19/09/2020,6,0,Bhutan,763094
18/09/2020,6,0,Bhutan,763094
17/09/2020,0,0,Bhutan,763094
16/09/2020,0,0,Bhutan,763094
15/09/2020,1,0,Bhutan,763094
14/09/2020,1,0,Bhutan,763094
13/09/2020,3,0,Bhutan,763094
12/09/2020,3,0,Bhutan,763094
11/09/2020,4,0,Bhutan,763094
10/09/2020,0,0,Bhutan,763094
09/09/2020,1,0,Bhutan,763094
08/09/2020,3,0,Bhutan,763094
07/09/2020,2,0,Bhutan,763094
06/09/2020,0,0,Bhutan,763094
05/09/2020,1,0,Bhutan,763094
04/09/2020,0,0,Bhutan,763094
03/09/2020,0,0,Bhutan,763094
02/09/2020,2,0,Bhutan,763094
01/09/2020,1,0,Bhutan,763094
31/08/2020,29,0,Bhutan,763094
30/08/2020,0,0,Bhutan,763094
29/08/2020,11,0,Bhutan,763094
28/08/2020,1,0,Bhutan,763094
27/08/2020,10,0,Bhutan,763094
26/08/2020,17,0,Bhutan,763094
25/08/2020,1,0,Bhutan,763094
24/08/2020,0,0,Bhutan,763094
23/08/2020,2,0,Bhutan,763094
22/08/2020,0,0,Bhutan,763094
21/08/2020,3,0,Bhutan,763094
20/08/2020,3,0,Bhutan,763094
19/08/2020,1,0,Bhutan,763094
18/08/2020,5,0,Bhutan,763094
17/08/2020,8,0,Bhutan,763094
16/08/2020,0,0,Bhutan,763094
15/08/2020,2,0,Bhutan,763094
14/08/2020,3,0,Bhutan,763094
13/08/2020,15,0,Bhutan,763094
12/08/2020,0,0,Bhutan,763094
11/08/2020,3,0,Bhutan,763094
10/08/2020,2,0,Bhutan,763094
09/08/2020,0,0,Bhutan,763094
08/08/2020,0,0,Bhutan,763094
07/08/2020,3,0,Bhutan,763094
06/08/2020,0,0,Bhutan,763094
05/08/2020,2,0,Bhutan,763094
04/08/2020,0,0,Bhutan,763094
03/08/2020,1,0,Bhutan,763094
02/08/2020,1,0,Bhutan,763094
01/08/2020,0,0,Bhutan,763094
31/07/2020,0,0,Bhutan,763094
30/07/2020,2,0,Bhutan,763094
29/07/2020,0,0,Bhutan,763094
28/07/2020,4,0,Bhutan,763094
27/07/2020,2,0,Bhutan,763094
26/07/2020,1,0,Bhutan,763094
25/07/2020,0,0,Bhutan,763094
24/07/2020,0,0,Bhutan,763094
23/07/2020,0,0,Bhutan,763094
22/07/2020,2,0,Bhutan,763094
21/07/2020,1,0,Bhutan,763094
20/07/2020,2,0,Bhutan,763094
19/07/2020,0,0,Bhutan,763094
18/07/2020,1,0,Bhutan,763094
17/07/2020,2,0,Bhutan,763094
16/07/2020,0,0,Bhutan,763094
15/07/2020,0,0,Bhutan,763094
14/07/2020,0,0,Bhutan,763094
13/07/2020,2,0,Bhutan,763094
12/07/2020,0,0,Bhutan,763094
11/07/2020,2,0,Bhutan,763094
10/07/2020,0,0,Bhutan,763094
09/07/2020,0,0,Bhutan,763094
08/07/2020,0,0,Bhutan,763094
07/07/2020,0,0,Bhutan,763094
06/07/2020,2,0,Bhutan,763094
05/07/2020,0,0,Bhutan,763094
04/07/2020,1,0,Bhutan,763094
03/07/2020,0,0,Bhutan,763094
02/07/2020,0,0,Bhutan,763094
01/07/2020,0,0,Bhutan,763094
30/06/2020,1,0,Bhutan,763094
29/06/2020,0,0,Bhutan,763094
28/06/2020,1,0,Bhutan,763094
27/06/2020,5,0,Bhutan,763094
26/06/2020,0,0,Bhutan,763094
25/06/2020,0,0,Bhutan,763094
24/06/2020,1,0,Bhutan,763094
23/06/2020,1,0,Bhutan,763094
22/06/2020,0,0,Bhutan,763094
21/06/2020,0,0,Bhutan,763094
20/06/2020,1,0,Bhutan,763094
19/06/2020,0,0,Bhutan,763094
18/06/2020,0,0,Bhutan,763094
17/06/2020,0,0,Bhutan,763094
16/06/2020,1,0,Bhutan,763094
15/06/2020,0,0,Bhutan,763094
14/06/2020,4,0,Bhutan,763094
13/06/2020,0,0,Bhutan,763094
12/06/2020,0,0,Bhutan,763094
11/06/2020,3,0,Bhutan,763094
10/06/2020,0,0,Bhutan,763094
09/06/2020,0,0,Bhutan,763094
08/06/2020,11,0,Bhutan,763094
07/06/2020,0,0,Bhutan,763094
06/06/2020,0,0,Bhutan,763094
05/06/2020,1,0,Bhutan,763094
04/06/2020,0,0,Bhutan,763094
03/06/2020,0,0,Bhutan,763094
02/06/2020,4,0,Bhutan,763094
01/06/2020,0,0,Bhutan,763094
31/05/2020,10,0,Bhutan,763094
30/05/2020,2,0,Bhutan,763094
29/05/2020,3,0,Bhutan,763094
28/05/2020,1,0,Bhutan,763094
27/05/2020,0,0,Bhutan,763094
26/05/2020,0,0,Bhutan,763094
25/05/2020,3,0,Bhutan,763094
24/05/2020,0,0,Bhutan,763094
23/05/2020,3,0,Bhutan,763094
22/05/2020,0,0,Bhutan,763094
21/05/2020,0,0,Bhutan,763094
20/05/2020,0,0,Bhutan,763094
19/05/2020,0,0,Bhutan,763094
18/05/2020,0,0,Bhutan,763094
17/05/2020,0,0,Bhutan,763094
16/05/2020,1,0,Bhutan,763094
15/05/2020,5,0,Bhutan,763094
14/05/2020,4,0,Bhutan,763094
13/05/2020,0,0,Bhutan,763094
12/05/2020,2,0,Bhutan,763094
11/05/2020,2,0,Bhutan,763094
10/05/2020,0,0,Bhutan,763094
09/05/2020,0,0,Bhutan,763094
08/05/2020,0,0,Bhutan,763094
07/05/2020,0,0,Bhutan,763094
06/05/2020,0,0,Bhutan,763094
05/05/2020,0,0,Bhutan,763094
04/05/2020,0,0,Bhutan,763094
03/05/2020,0,0,Bhutan,763094
02/05/2020,0,0,Bhutan,763094
01/05/2020,0,0,Bhutan,763094
30/04/2020,0,0,Bhutan,763094
29/04/2020,0,0,Bhutan,763094
28/04/2020,0,0,Bhutan,763094
27/04/2020,0,0,Bhutan,763094
26/04/2020,0,0,Bhutan,763094
25/04/2020,0,0,Bhutan,763094
24/04/2020,0,0,Bhutan,763094
23/04/2020,1,0,Bhutan,763094
22/04/2020,0,0,Bhutan,763094
21/04/2020,1,0,Bhutan,763094
20/04/2020,0,0,Bhutan,763094
19/04/2020,0,0,Bhutan,763094
18/04/2020,0,0,Bhutan,763094
17/04/2020,0,0,Bhutan,763094
16/04/2020,0,0,Bhutan,763094
15/04/2020,0,0,Bhutan,763094
14/04/2020,0,0,Bhutan,763094
13/04/2020,0,0,Bhutan,763094
12/04/2020,0,0,Bhutan,763094
11/04/2020,0,0,Bhutan,763094
10/04/2020,0,0,Bhutan,763094
09/04/2020,0,0,Bhutan,763094
08/04/2020,0,0,Bhutan,763094
07/04/2020,0,0,Bhutan,763094
06/04/2020,0,0,Bhutan,763094
05/04/2020,0,0,Bhutan,763094
04/04/2020,0,0,Bhutan,763094
03/04/2020,0,0,Bhutan,763094
02/04/2020,1,0,Bhutan,763094
01/04/2020,0,0,Bhutan,763094
31/03/2020,0,0,Bhutan,763094
30/03/2020,0,0,Bhutan,763094
29/03/2020,1,0,Bhutan,763094
